Customer ID,Age,Gender,Location,Income Level,Purchase Date, Purchase Value ,Items Purchased,Quantity,First Purchase Date,Last Purchase Date,Time Since Last Purchase, Total Spending , Average Order Value ,Number of Purchases,Average Time Between Purchases,Repeat Purchase Rate,Website Visits,Click-Through Rate,Time Spent on Website
7961,49,Female,Jonathanburgh,Medium,26-06-2022, $153.74 ,Smartphone,2,21-03-2022,04-06-2023,-113," $1,140.17 ", $570.09 ,10,39.8,56%,12,0.03,86
9827,28,Male,South Andrewton,High,23-01-2023, $456.01 ,Laptop,5,19-02-2022,19-04-2023,-73," $4,155.90 ", $831.18 ,4,91.75,58%,48,0.07,72
9150,57,Male,Port Heatherland,Low,28-12-2022, $323.52 ,Camera,5,17-09-2021,30-12-2022,51," $2,433.70 ", $486.74 ,5,123.2,28%,2,0.04,515
7782,54,Female,Michaelborough,Medium,11-01-2023, $117.75 ,Headphones,2,16-03-2023,08-05-2023,-7," $4,207.80 "," $2,103.90 ",4,-15.75,84%,29,0.05,179
5747,18,Female,Port Wendystad,High,15-10-2022, $141.44 ,Camera,2,12-05-2023,27-05-2023,17," $2,430.99 "," $1,215.49 ",10,-2.4,87%,40,0.07,587
1009,62,Female,Port Davidburgh,Medium,28-03-2023, $396.67 ,Camera,2,11-01-2023,15-04-2023,-65," $3,087.69 "," $1,543.85 ",2,16,24%,39,0.02,213
1028,50,Male,South Stevenstad,Medium,29-08-2022, $101.95 ,Tablet,5,25-05-2023,22-06-2023,-122," $1,245.19 ", $249.04 ,8,-16,62%,26,0.05,463
6654,28,Female,Chelseafort,High,10-02-2023, $383.20 ,Tablet,2,09-10-2021,16-01-2022,484," $4,279.61 "," $2,139.80 ",10,62,65%,44,0.07,366
3743,21,Male,West Mark,High,20-10-2022, $46.35 ,Headphones,1,07-09-2021,08-05-2023,-115, $837.00 , $837.00 ,5,99.4,13%,6,0.09,297
8838,61,Female,Berryville,High,22-09-2022, $16.90 ,Smartphone,1,16-05-2022,03-07-2022,358," $3,661.27 "," $3,661.27 ",2,155.5,5%,21,0.07,450
6529,45,Female,Port Kathymouth,High,25-09-2022, $158.68 ,Camera,4,25-04-2022,11-01-2023,159, $893.77 , $223.44 ,7,57.71,48%,19,0.06,319
5659,20,Female,East Nataliestad,Medium,24-06-2023, $233.22 ,Smartphone,3,08-11-2022,24-11-2022,160," $2,055.14 ", $685.05 ,6,32.33,46%,8,0.05,89
9559,59,Female,South Jasminechester,Low,08-01-2023, $48.37 ,Smartwatch,1,28-07-2021,08-02-2022,477, $359.80 , $359.80 ,4,161,89%,2,0.07,115
7146,64,Female,New Stevenville,High,19-06-2023, $454.55 ,Camera,5,02-04-2023,15-04-2023,61," $1,420.43 ", $284.09 ,6,-11.33,82%,16,0.08,490
3664,59,Female,Port Lisa,High,19-09-2022, $37.36 ,Headphones,1,25-08-2022,23-01-2023,135," $4,469.08 "," $4,469.08 ",10,28.2,68%,34,0.06,40
4946,52,Male,East Renee,Medium,21-03-2023, $389.17 ,Laptop,3,02-06-2023,11-06-2023,-92," $2,756.50 ", $918.83 ,6,-5.17,54%,48,0.04,317
9535,25,Female,Williamhaven,Low,10-09-2022, $92.02 ,Smartphone,3,05-06-2022,28-01-2023,93," $2,748.75 ", $916.25 ,4,87.5,90%,22,0.01,594
2631,49,Male,Coleburgh,High,04-08-2022, $64.94 ,Tablet,3,30-10-2021,19-04-2022,392," $3,444.78 "," $1,148.26 ",9,62.67,4%,12,0.05,558
4240,28,Female,West Jay,Low,17-08-2022, $241.59 ,Tablet,5,28-07-2022,05-11-2022,60, $997.23 , $199.45 ,8,23.5,12%,40,0.1,541
7206,44,Male,New Kristinaton,Medium,18-08-2022, $89.64 ,Smartwatch,1,19-01-2022,23-09-2022,153," $2,917.00 "," $2,917.00 ",5,95.4,77%,27,0.04,594
8087,62,Female,Patriciaton,Medium,10-04-2023, $151.46 ,Headphones,2,13-03-2022,12-04-2022,319, $769.78 , $384.89 ,4,84.25,12%,3,0.08,55
7403,53,Female,Meltonview,Low,11-08-2022, $111.41 ,Smartphone,3,26-07-2022,15-08-2022,304, $791.06 , $263.69 ,7,46.57,43%,39,0.07,580
7550,37,Male,Christinestad,Low,14-08-2022, $97.20 ,Camera,3,15-10-2022,17-06-2023,-14," $4,909.36 "," $1,636.45 ",7,18.57,43%,40,0.03,320
9008,45,Male,Danielshire,Low,21-11-2022, $400.55 ,Headphones,3,30-04-2023,01-06-2023,-59, $290.40 , $96.80 ,1,10,26%,18,0.04,46
3875,42,Male,Darrenmouth,Medium,22-10-2022, $474.48 ,Tablet,5,21-09-2022,21-04-2023,-24, $766.60 , $153.32 ,5,40,43%,15,0.09,173
7423,63,Male,Karenstad,Low,31-03-2023, $197.50 ,Smartphone,1,29-09-2021,02-09-2022,122," $1,240.36 "," $1,240.36 ",6,103.5,65%,16,0.05,504
7519,41,Female,Tammyview,Low,26-10-2022, $347.44 ,Tablet,5,29-01-2023,01-02-2023,63," $1,891.65 ", $378.33 ,8,3.5,10%,40,0.02,122
9549,52,Male,Jasonborough,Low,17-01-2023, $499.97 ,Laptop,1,07-01-2023,04-03-2023,-55," $3,901.12 "," $3,901.12 ",5,6.8,80%,41,0.09,294
1229,36,Female,Shannonton,Low,14-10-2022, $353.66 ,Laptop,2,29-03-2022,03-06-2023,-97," $1,406.68 ", $703.34 ,7,56.57,85%,48,0.05,513
2823,21,Female,Stricklandbury,High,10-04-2023, $147.46 ,Headphones,1,19-10-2022,08-04-2023,-34," $1,509.19 "," $1,509.19 ",3,75,27%,14,0.05,444
1907,32,Female,East Philliphaven,Medium,07-04-2023, $112.68 ,Tablet,2,27-05-2023,15-06-2023,-7," $1,840.02 ", $920.01 ,8,2,79%,21,0.02,468
4577,45,Male,East Heather,High,26-07-2022, $492.84 ,Tablet,5,12-03-2023,09-06-2023,-44," $1,176.80 ", $235.36 ,9,9.56,54%,13,0.03,529
7499,36,Female,Lake Coryland,High,27-01-2023, $210.37 ,Headphones,2,02-03-2022,27-10-2022,176," $3,993.92 "," $1,996.96 ",7,60.86,22%,6,0.04,509
4837,42,Male,New Dustin,Medium,20-01-2023, $121.71 ,Camera,1,23-05-2022,17-05-2023,-118, $154.46 , $154.46 ,10,25.6,62%,26,0.08,300
9813,48,Male,North Audreyville,Low,16-01-2023, $153.40 ,Camera,4,24-02-2023,04-03-2023,-27," $4,033.85 "," $1,008.46 ",7,1.43,82%,44,0.08,524
1467,33,Male,West Meganhaven,Medium,04-07-2022, $464.17 ,Laptop,4,16-04-2022,04-05-2022,252," $2,329.24 ", $582.31 ,4,89,20%,12,0.06,130
8738,55,Male,South Williamhaven,High,18-10-2022, $395.69 ,Tablet,3,19-11-2021,27-03-2022,446, $409.95 , $136.65 ,4,145,49%,50,0.07,374
8597,43,Male,Valerieside,Low,07-12-2022, $253.62 ,Headphones,3,06-09-2022,20-05-2023,-88," $3,047.25 "," $1,015.75 ",3,47.67,54%,26,0.09,91
9094,41,Male,Deborahview,Low,28-05-2023, $156.59 ,Smartphone,1,01-04-2022,13-06-2023,-7, $127.30 , $127.30 ,6,52.5,8%,48,0.03,200
2017,40,Male,West Madelineberg,High,08-02-2023, $38.14 ,Tablet,3,25-10-2022,21-11-2022,190," $1,312.71 ", $437.57 ,9,15.56,9%,49,0.05,523
1960,46,Female,Port Donnamouth,High,14-05-2023, $360.40 ,Headphones,4,14-07-2021,22-10-2022,212," $4,180.92 "," $1,045.23 ",6,92,14%,5,0.07,191
8064,26,Female,New Kimberlychester,Low,10-09-2022, $219.18 ,Headphones,1,16-04-2022,28-04-2023,-32," $1,943.88 "," $1,943.88 ",1,414,41%,12,0.03,198
3314,37,Male,Lindseyville,Low,26-11-2022, $119.34 ,Smartphone,2,22-10-2021,30-01-2023,13, $299.74 , $149.87 ,4,144.25,50%,18,0.04,448
8894,48,Male,Changmouth,Medium,11-12-2022, $87.22 ,Camera,3,07-08-2021,23-11-2022,175," $4,725.13 "," $1,575.04 ",10,64.1,20%,25,0.08,140
1775,33,Female,Brownstad,High,18-11-2022, $181.43 ,Laptop,1,07-05-2022,17-06-2023,-157," $4,806.21 "," $4,806.21 ",10,30.6,95%,9,0.03,464
8000,41,Female,New Matthewhaven,High,17-01-2023, $106.23 ,Headphones,2,07-03-2023,20-03-2023,83, $326.62 , $163.31 ,10,1.9,98%,44,0.05,321
3058,20,Male,West Josephstad,Medium,09-05-2023, $134.62 ,Laptop,5,16-01-2022,29-08-2022,207, $768.68 , $153.74 ,1,361,49%,8,0.07,279
1485,37,Male,Lake Ana,Low,24-08-2022, $323.49 ,Camera,4,14-01-2022,02-03-2023,-25, $855.84 , $213.96 ,6,86,16%,15,0.01,328
2578,48,Female,West Terrytown,High,15-09-2022, $193.73 ,Tablet,4,05-02-2023,30-05-2023,4," $4,124.85 "," $1,031.21 ",5,17.6,98%,36,0.08,133
4454,24,Male,Lorrainestad,Medium,01-04-2023, $48.52 ,Tablet,4,08-02-2023,21-06-2023,-71, $576.56 , $144.14 ,3,1.67,33%,29,0.09,546
8700,42,Female,New Josephfurt,Low,28-04-2023, $264.20 ,Laptop,3,04-07-2022,27-02-2023,-27," $1,887.34 ", $629.11 ,9,21.67,39%,43,0.06,557
5117,33,Male,East Michellefurt,Medium,17-02-2023, $139.05 ,Smartwatch,5,23-02-2022,06-02-2023,19," $4,641.01 ", $928.20 ,2,212.5,62%,40,0.09,464
7668,32,Female,Aaronfort,Medium,05-07-2022, $357.42 ,Laptop,3,15-06-2022,13-06-2023,-86," $4,195.24 "," $1,398.41 ",7,47.14,30%,10,0.1,577
1947,50,Female,Lake David,High,05-11-2022, $362.74 ,Smartwatch,3,03-09-2021,01-02-2022,492," $4,385.91 "," $1,461.97 ",6,91.17,31%,46,0.08,342
6740,34,Female,South Joe,Medium,16-03-2023, $70.21 ,Smartwatch,1,28-08-2022,03-01-2023,89," $3,009.05 "," $3,009.05 ",2,142,74%,40,0.03,291
6697,52,Female,South Coltonfurt,Low,19-05-2023, $253.98 ,Smartphone,3,17-09-2022,26-06-2023,-76," $4,693.73 "," $1,564.58 ",5,42.2,37%,13,0.04,550
5866,29,Female,Christophershire,Low,11-10-2022, $195.66 ,Laptop,5,09-06-2023,25-06-2023,-166," $1,535.57 ", $307.11 ,10,-15.3,20%,6,0.07,48
1251,56,Female,South Sheilaberg,Low,08-02-2023, $453.05 ,Laptop,5,28-10-2022,08-01-2023,119," $4,907.20 ", $981.44 ,4,20.25,81%,34,0.07,530
3786,29,Male,Patrickhaven,Medium,27-05-2023, $317.13 ,Laptop,3,26-12-2021,28-11-2022,143," $2,480.96 ", $826.99 ,2,253.5,44%,18,0.08,521
9179,50,Female,Hernandezton,Low,01-07-2022, $214.37 ,Smartwatch,3,21-12-2022,05-05-2023,44," $4,678.03 "," $1,559.34 ",6,17.17,97%,6,0.07,108
8525,20,Female,North Amyside,Low,07-05-2023, $107.63 ,Camera,2,12-08-2021,01-03-2022,415," $4,540.19 "," $2,270.09 ",9,61,60%,16,0.04,277
5398,50,Male,Robinsonstad,High,24-04-2023, $67.60 ,Headphones,3,23-02-2023,04-06-2023,-98," $1,918.61 ", $639.54 ,8,5.75,91%,18,0.03,324
3409,26,Male,West Janetport,Medium,25-01-2023, $272.16 ,Laptop,1,31-01-2023,25-05-2023,5," $2,226.86 "," $2,226.86 ",8,13.12,81%,3,0.04,146
9975,41,Male,North Cindy,High,23-08-2022, $207.41 ,Laptop,3,08-10-2022,21-05-2023,-94," $3,526.16 "," $1,175.39 ",6,29.33,66%,20,0.01,96
2310,42,Female,West Tyrone,Low,18-01-2023, $449.67 ,Camera,3,10-11-2022,30-05-2023,-44," $1,128.05 ", $376.02 ,3,66.67,55%,29,0.03,371
5224,57,Female,East Bradleybury,Medium,03-12-2022, $134.31 ,Laptop,1,07-07-2021,22-02-2023,9, $863.40 , $863.40 ,9,63.44,7%,6,0.1,475
7049,63,Male,Deanside,Low,02-07-2022, $12.54 ,Smartwatch,2,12-08-2022,03-05-2023,-63," $3,890.48 "," $1,945.24 ",8,29.88,64%,35,0.09,356
5343,18,Male,South Joshuachester,High,26-07-2022, $75.55 ,Smartphone,1,08-02-2022,01-07-2022,281," $2,656.58 "," $2,656.58 ",7,46.71,59%,50,0.09,151
3931,37,Female,South Joshua,High,26-02-2023, $119.74 ,Tablet,3,25-05-2022,20-02-2023,25," $1,028.72 ", $342.91 ,3,97.33,46%,8,0.04,347
7127,52,Female,South Alex,Medium,07-03-2023, $135.19 ,Laptop,4,13-10-2022,22-10-2022,88," $1,464.85 ", $366.21 ,3,49.67,26%,17,0.03,534
6468,60,Male,Rebeccafurt,Medium,06-12-2022, $445.19 ,Laptop,2,06-05-2022,04-10-2022,205," $4,081.96 "," $2,040.98 ",3,105,7%,9,0.08,220
2299,46,Female,Jeffreyborough,High,25-01-2023, $347.87 ,Smartphone,3,27-02-2023,06-06-2023,-7," $3,082.97 "," $1,027.66 ",4,1,80%,34,0.06,297
2846,24,Male,Lisabury,High,10-02-2023, $466.67 ,Camera,5,31-07-2022,17-10-2022,166," $4,952.07 ", $990.41 ,9,24.11,94%,26,0.07,63
8551,30,Female,North Janice,Medium,27-07-2022, $137.18 ,Smartphone,5,29-04-2022,02-08-2022,303," $2,818.03 ", $563.61 ,2,165,17%,40,0.01,47
5371,60,Male,Troystad,High,26-10-2022, $477.43 ,Laptop,5,06-01-2023,28-05-2023,-117," $4,678.07 ", $935.61 ,4,34.25,20%,37,0.02,462
2579,56,Male,New Cynthia,High,12-01-2023, $74.07 ,Tablet,5,24-07-2022,07-08-2022,285," $3,398.05 ", $679.61 ,6,28.83,74%,16,0.01,475
7226,21,Female,Thompsonbury,Medium,09-04-2023, $224.90 ,Tablet,1,25-01-2022,06-06-2023,-147," $4,857.30 "," $4,857.30 ",7,67.43,88%,30,0.01,73
8522,49,Female,South Ericberg,High,06-01-2023, $374.93 ,Laptop,2,16-07-2022,06-04-2023,17," $1,613.31 ", $806.65 ,1,257,1%,47,0.07,125
2083,62,Female,Lisachester,Medium,07-11-2022, $120.50 ,Smartphone,4,09-05-2023,10-05-2023,-49," $4,470.54 "," $1,117.63 ",7,-7.86,26%,17,0.07,464
9940,51,Male,Reynoldsborough,Medium,03-04-2023, $287.99 ,Smartphone,2,06-11-2022,13-04-2023,-6," $3,651.13 "," $1,825.57 ",4,24,48%,43,0.08,435
6856,38,Female,Timothyton,Medium,13-02-2023, $65.29 ,Tablet,4,27-03-2023,08-04-2023,25," $2,452.16 ", $613.04 ,10,8.8,22%,23,0.07,591
8906,34,Male,Smithshire,Low,11-04-2023, $290.29 ,Camera,5,07-05-2023,15-05-2023,-84, $454.14 , $90.83 ,1,-53,13%,50,0.03,157
6316,27,Male,Jennifershire,Medium,15-06-2023, $52.51 ,Headphones,1,24-10-2021,23-03-2022,294, $711.50 , $711.50 ,1,511,52%,42,0.07,310
2076,44,Male,South Patriciaborough,Medium,11-07-2022, $66.34 ,Tablet,2,17-03-2022,04-05-2022,285," $2,904.54 "," $1,452.27 ",1,336,40%,43,0.08,303
7609,64,Male,West Roger,High,14-07-2022, $490.96 ,Headphones,2,29-11-2022,06-01-2023,11," $1,949.51 ", $974.75 ,3,31,34%,43,0.03,585
8576,49,Female,South Chase,High,24-08-2022, $346.42 ,Tablet,2,24-12-2022,07-03-2023,110," $1,695.79 ", $847.89 ,9,12.78,22%,26,0.05,365
8085,29,Male,Port Ruth,High,08-07-2022, $191.07 ,Camera,5,30-08-2022,15-10-2022,118," $4,512.50 ", $902.50 ,10,16.1,29%,3,0.02,561
3933,30,Female,Kennethtown,Low,03-06-2023, $374.71 ,Laptop,2,27-09-2022,30-03-2023,-44," $3,399.06 "," $1,699.53 ",4,50,0%,25,0.07,102
5397,36,Female,Jayhaven,High,27-11-2022, $45.50 ,Camera,4,30-04-2023,26-06-2023,-87," $4,880.26 "," $1,220.07 ",8,-8.38,45%,4,0.1,203
1653,41,Male,Mccormickview,Low,07-09-2022, $19.88 ,Laptop,2,04-10-2022,26-02-2023,40, $324.39 , $162.19 ,4,52.5,6%,14,0.08,458
8202,33,Male,Port Scott,Low,31-07-2022, $224.09 ,Camera,2,24-06-2023,26-06-2023,-113," $2,173.20 "," $1,086.60 ",5,-22.2,42%,33,0.09,170
3085,33,Female,Jamesberg,High,24-06-2023, $147.55 ,Laptop,3,27-07-2022,12-05-2023,3," $3,768.87 "," $1,256.29 ",10,25.5,26%,15,0.06,599
1104,49,Female,West Robert,Medium,30-09-2022, $84.11 ,Headphones,4,15-05-2023,05-06-2023,-48," $1,174.49 ", $293.62 ,5,-6.2,81%,34,0.07,289
4458,60,Female,Bellton,Low,16-08-2022, $325.52 ,Smartphone,5,28-03-2022,01-12-2022,177," $4,323.03 ", $864.61 ,7,63.29,71%,20,0.09,557
9742,24,Male,Lake Dawn,Low,08-02-2023, $282.68 ,Smartphone,1,28-10-2021,17-07-2022,214," $4,502.41 "," $4,502.41 ",1,558,46%,6,0.04,85
6994,36,Male,East Sarah,High,20-06-2023, $60.74 ,Tablet,3,17-08-2021,27-11-2022,152," $2,592.10 ", $864.03 ,8,83.12,0%,21,0.05,291
5090,62,Male,Sandrabury,Low,22-01-2023, $495.96 ,Headphones,1,27-07-2022,21-05-2023,-31," $3,718.44 "," $3,718.44 ",10,27.3,10%,45,0.08,490
2432,52,Male,East Kennethtown,High,26-11-2022, $140.44 ,Smartwatch,5,23-11-2021,03-12-2021,428," $1,138.19 ", $227.64 ,1,460,64%,38,0.04,130
5242,32,Female,New Robertburgh,Medium,03-01-2023, $216.47 ,Headphones,5,10-06-2023,21-06-2023,-27," $2,788.45 ", $557.69 ,4,-4.5,14%,22,0.04,575
2401,35,Female,North Paulmouth,Low,18-11-2022, $301.85 ,Smartwatch,4,26-05-2023,18-06-2023,-87," $3,374.58 ", $843.64 ,8,2.62,25%,48,0.04,580
5449,36,Male,West Jenna,Medium,06-12-2022, $75.47 ,Smartwatch,1,06-03-2022,17-07-2022,314," $3,149.85 "," $3,149.85 ",2,179,35%,23,0.06,225
3433,31,Male,Loribury,Medium,24-04-2023, $411.55 ,Laptop,5,05-11-2022,17-05-2023,5," $3,531.40 ", $706.28 ,10,8.2,64%,10,0.09,332
5147,47,Male,Ryanmouth,Low,01-08-2022, $212.55 ,Tablet,3,05-05-2023,23-06-2023,-151," $3,745.49 "," $1,248.50 ",4,8.75,51%,45,0.05,499
6657,53,Male,North Scottburgh,High,18-01-2023, $69.01 ,Headphones,1,17-05-2022,25-09-2022,159," $2,818.32 "," $2,818.32 ",8,48.75,8%,14,0.04,177
3605,34,Male,West Michelle,Medium,11-01-2023, $335.55 ,Headphones,3,21-01-2022,02-01-2023,146," $1,707.58 ", $569.19 ,1,475,0%,49,0.07,410
7801,27,Male,East Jamesview,Low,01-09-2022, $214.61 ,Laptop,3,25-10-2021,04-02-2022,486," $1,241.56 ", $413.85 ,6,97.17,14%,37,0.1,591
3190,64,Male,Lake David,Medium,18-02-2023, $129.20 ,Smartwatch,1,21-08-2021,29-11-2021,420," $2,567.83 "," $2,567.83 ",8,76.5,40%,18,0.02,89
6016,40,Male,South Trevor,Medium,25-04-2023, $36.02 ,Tablet,2,30-12-2021,29-01-2023,88, $710.16 , $355.08 ,10,37.1,59%,25,0.07,375
3180,25,Male,Adamland,High,29-04-2023, $154.57 ,Camera,5,04-05-2023,22-06-2023,-143," $4,604.69 ", $920.94 ,5,-5.4,90%,37,0.08,547
7975,25,Male,Lake Danielview,High,23-09-2022, $370.37 ,Camera,4,05-05-2022,28-04-2023,-70, $227.99 , $57.00 ,8,49.88,9%,44,0.02,296
2926,46,Male,Ramirezchester,Low,26-04-2023, $145.49 ,Smartphone,5,12-01-2023,03-02-2023,94," $2,864.86 ", $572.97 ,3,30.67,85%,26,0.05,228
7952,54,Male,West Kevintown,High,01-04-2023, $365.05 ,Headphones,4,31-01-2022,15-01-2023,153," $2,542.62 ", $635.65 ,8,58.62,3%,22,0.08,259
7114,64,Male,Ryanport,High,24-06-2023, $492.73 ,Smartphone,1,19-09-2021,27-09-2021,597," $1,977.01 "," $1,977.01 ",2,236,49%,13,0.07,478
1220,48,Female,South Veronicaborough,High,22-08-2022, $175.09 ,Smartphone,2,14-03-2022,03-10-2022,134, $793.11 , $396.56 ,4,108.5,45%,34,0.04,111
3318,61,Female,South Rebeccaport,Medium,05-05-2023, $292.34 ,Camera,1,13-06-2022,13-08-2022,314," $3,756.03 "," $3,756.03 ",6,44.33,9%,1,0.07,149
6477,18,Male,Tamarafurt,Medium,02-03-2023, $139.99 ,Smartphone,1,07-04-2023,01-06-2023,-115," $3,436.94 "," $3,436.94 ",7,10.71,8%,12,0.08,561
2700,50,Female,Luisfurt,Low,17-09-2022, $236.40 ,Headphones,1,10-09-2022,27-03-2023,37," $4,516.09 "," $4,516.09 ",10,12.1,44%,8,0.1,516
6861,24,Male,Jonesview,High,02-01-2023, $15.10 ,Tablet,4,28-06-2022,05-05-2023,-14," $4,108.94 "," $1,027.23 ",5,39.6,40%,47,0.03,129
4103,40,Female,Dawsonmouth,High,02-09-2022, $317.22 ,Headphones,4,13-08-2021,24-06-2022,355," $2,951.02 ", $737.75 ,4,147.25,87%,35,0.06,87
6648,50,Male,East Timothy,Medium,06-12-2022, $296.66 ,Laptop,2,15-12-2021,15-06-2022,209," $3,421.78 "," $1,710.89 ",8,62.88,1%,42,0.03,136
7166,36,Female,Cheyenneborough,Low,13-11-2022, $79.16 ,Headphones,5,07-01-2023,28-02-2023,-25," $2,908.94 ", $581.79 ,2,17,0%,26,0.06,47
9339,31,Male,Port Paul,Medium,25-07-2022, $474.69 ,Headphones,1,26-06-2023,26-06-2023,-90," $4,149.41 "," $4,149.41 ",5,-5.6,90%,32,0.03,91
7251,62,Male,New Keith,Low,18-08-2022, $224.62 ,Tablet,3,31-10-2022,28-05-2023,18," $4,477.60 "," $1,492.53 ",9,19.11,99%,27,0.07,425
1120,19,Male,Walkerstad,Medium,04-02-2023, $373.50 ,Tablet,5,23-09-2022,03-10-2022,209, $581.70 , $116.34 ,3,88.33,29%,47,0.03,149
7147,30,Male,Lake Jillmouth,High,19-04-2023, $164.41 ,Laptop,3,29-09-2022,30-11-2022,46," $4,625.41 "," $1,541.80 ",8,32.75,46%,23,0.06,405
6538,18,Female,East Ericmouth,Low,31-12-2022, $145.18 ,Smartwatch,1,29-01-2023,25-03-2023,-52," $1,071.76 "," $1,071.76 ",6,17,41%,38,0.07,407
8604,33,Female,Millsfort,Medium,19-12-2022, $490.93 ,Tablet,4,25-10-2021,18-12-2021,414," $1,833.29 ", $458.32 ,3,173.33,12%,27,0.01,465
5115,27,Male,Whiteshire,High,23-02-2023, $301.19 ,Tablet,5,08-02-2023,24-03-2023,45," $4,938.08 ", $987.62 ,8,-3.12,49%,2,0.02,208
4887,30,Female,Robertsonhaven,Low,03-07-2022, $218.94 ,Tablet,5,23-11-2021,31-12-2022,102," $2,719.51 ", $543.90 ,7,80.71,42%,45,0.06,329
4849,32,Male,Port Karenberg,Low,03-03-2023, $50.40 ,Laptop,4,24-08-2021,10-09-2021,575," $1,004.12 ", $251.03 ,10,51.2,23%,40,0.03,536
1953,31,Female,Torresland,Medium,25-08-2022, $495.23 ,Headphones,4,22-09-2021,28-02-2023,15," $2,730.99 ", $682.75 ,3,211.67,89%,20,0.01,174
1971,55,Male,Port Williamchester,Medium,31-01-2023, $162.79 ,Tablet,1,28-02-2023,09-06-2023,-73," $3,396.42 "," $3,396.42 ",6,6,73%,47,0.03,366
1889,35,Male,West George,High,31-12-2022, $329.69 ,Smartphone,4,22-06-2023,24-06-2023,-97," $1,775.54 ", $443.88 ,4,-15,64%,39,0.05,441
5608,26,Female,West Jonathan,Low,01-08-2022, $252.88 ,Smartwatch,5,13-06-2022,28-02-2023,-37," $2,095.20 ", $419.04 ,5,57,99%,17,0.03,105
2733,30,Male,East Valerieside,High,28-11-2022, $443.40 ,Smartphone,5,07-09-2022,31-05-2023,-33," $1,097.51 ", $219.50 ,6,35.33,90%,42,0.02,52
6087,48,Male,Port Maryport,Medium,08-08-2022, $464.52 ,Headphones,5,19-06-2023,26-06-2023,-12," $2,794.70 ", $558.94 ,7,-12.86,26%,27,0.03,103
6183,19,Male,North Brianville,Low,29-09-2022, $80.89 ,Laptop,1,12-01-2022,13-01-2023,128," $1,149.84 "," $1,149.84 ",3,134,65%,18,0.04,471
5048,32,Male,Natalieberg,High,16-08-2022, $224.16 ,Laptop,1,25-02-2022,15-04-2022,394," $1,057.83 "," $1,057.83 ",4,116.75,60%,40,0.03,569
7284,21,Female,Wendyside,Medium,16-03-2023, $293.36 ,Smartphone,5,17-12-2022,23-01-2023,57," $3,488.66 ", $697.73 ,8,17.75,72%,3,0.07,469
1457,33,Female,Ianville,Medium,19-04-2023, $94.28 ,Tablet,3,26-03-2022,19-12-2022,115, $539.46 , $179.82 ,7,42.14,59%,33,0.09,190
4508,61,Female,Curtisville,High,11-12-2022, $142.26 ,Smartwatch,5,09-01-2022,11-12-2022,111, $342.05 , $68.41 ,6,84.33,61%,26,0.02,285
2205,55,Female,Port Barbaraville,High,11-07-2022, $471.82 ,Headphones,2,01-03-2023,16-03-2023,-26," $3,093.54 "," $1,546.77 ",1,-43,85%,45,0.01,93
3237,20,Female,South Paula,High,06-07-2022, $143.46 ,Camera,2,22-10-2022,07-02-2023,24," $3,894.63 "," $1,947.32 ",2,78.5,18%,35,0.04,189
3294,38,Female,Lloydland,Low,21-09-2022, $286.46 ,Camera,4,09-07-2022,21-06-2023,0," $1,129.81 ", $282.45 ,1,324,25%,22,0.06,388
5003,18,Female,Perryland,High,27-12-2022, $303.85 ,Headphones,5,05-10-2022,11-01-2023,148," $3,378.74 ", $675.75 ,1,92,21%,37,0.01,131
5634,53,Male,East Connor,High,30-05-2023, $381.53 ,Smartphone,4,28-09-2021,05-05-2023,-44," $4,525.84 "," $1,131.46 ",7,75.29,41%,10,0.05,129
6187,20,Male,North Grantborough,Low,08-01-2023, $27.93 ,Laptop,1,10-04-2022,17-09-2022,167," $4,828.34 "," $4,828.34 ",9,37.33,68%,4,0.05,328
1772,28,Male,North Ashley,Low,03-03-2023, $117.40 ,Smartphone,4,09-10-2021,29-03-2022,285," $1,493.58 ", $373.39 ,3,188.33,82%,14,0.04,458
8294,26,Male,West Katie,Low,28-02-2023, $275.32 ,Headphones,2,20-12-2022,26-06-2023,-100," $3,349.57 "," $1,674.79 ",8,18.88,53%,9,0.03,434
4700,35,Male,East Stevetown,Medium,22-03-2023, $198.50 ,Tablet,3,29-07-2021,17-11-2021,461," $2,895.79 ", $965.26 ,3,218,86%,22,0.03,160
5651,54,Male,Morganstad,Medium,02-09-2022, $328.33 ,Smartphone,5,27-01-2022,12-10-2022,158," $4,376.99 ", $875.40 ,6,79.33,57%,12,0.09,244
4185,50,Female,North Davidborough,Medium,07-01-2023, $264.21 ,Headphones,4,14-12-2021,30-04-2023,-68," $2,753.41 ", $688.35 ,2,202.5,92%,36,0.06,297
9563,65,Male,East Cameronbury,High,05-12-2022, $199.74 ,Smartphone,4,10-10-2022,16-03-2023,-53," $1,979.71 ", $494.93 ,2,50,20%,46,0.06,452
4997,26,Female,Henryburgh,High,22-08-2022, $12.77 ,Headphones,3,11-03-2022,30-04-2023,-69," $4,271.70 "," $1,423.90 ",9,47.22,48%,33,0.09,113
7748,22,Male,East David,Medium,27-04-2023, $357.23 ,Camera,4,29-03-2023,06-04-2023,44," $4,505.46 "," $1,126.37 ",9,5.44,51%,31,0.01,134
7476,43,Female,West Marietown,Medium,21-12-2022, $356.88 ,Headphones,5,24-12-2021,27-12-2021,376," $2,787.18 ", $557.44 ,1,490,14%,27,0.07,480
